LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,TotalSF,OverallQual_TotalSF,OverallQual_GrLivArea,OverallQual_TotRmsAbvGrd,GarageArea_YearBuilt,IsRemod,BltRemodDiff,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
85.0,16669,1,1,0,3,0,2,8,6,1981,1981,5,9,10,653.0,2,4,1,2,4,3,6,0.0,6,0.0,1686.0,1686.0,4,1,1707,0,0,1707,0.0,0.0,2,1,2,1,3,6,6,1,5,1981.0,2,2.0,511.0,5,5,2,574,64,0,0,0,0,3,4,0,3393.0,27144.0,13656,48,1012291.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,228000
60.0,12358,1,1,0,3,0,0,5,6,1941,1950,0,8,8,0.0,3,4,1,4,4,3,5,360.0,6,0.0,360.0,720.0,4,1,854,0,528,1382,0.0,0.0,1,1,2,1,3,7,6,0,3,1991.0,3,2.0,660.0,5,5,2,237,0,0,0,0,0,3,4,0,1574.0,7870.0,6910,35,1281060.0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,128500
141.0,31770,1,1,0,3,0,2,6,5,1960,1960,0,3,10,112.0,3,4,1,4,1,1,1,639.0,6,0.0,441.0,1080.0,1,1,1656,0,0,1656,1.0,0.0,1,0,3,1,3,7,6,2,2,1960.0,0,2.0,528.0,5,5,1,210,62,0,0,0,0,3,4,0,2736.0,16416.0,9936,42,1034880.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,215000
44.0,5306,1,1,0,3,0,5,7,7,1987,1987,0,6,6,0.0,2,2,2,2,1,3,2,495.0,5,215.0,354.0,1064.0,2,1,1064,703,0,1767,1.0,0.0,2,0,2,1,2,5,6,1,5,1987.0,2,2.0,504.0,2,5,2,441,35,0,0,0,0,3,4,0,2831.0,19817.0,12369,35,1001448.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,239000
80.0,10197,1,1,0,3,0,2,6,5,1961,1961,0,14,15,491.0,3,4,1,4,4,3,0,288.0,5,374.0,700.0,1362.0,4,1,1362,0,0,1362,1.0,0.0,1,1,3,1,3,6,6,1,5,1961.0,3,2.0,504.0,5,5,2,0,20,0,0,0,0,3,4,0,2724.0,16344.0,8172,36,988344.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,163000
47.0,12416,1,1,0,3,0,2,6,5,1986,1986,0,12,10,132.0,3,4,1,2,0,3,0,1398.0,3,208.0,0.0,1606.0,4,1,1651,0,0,1651,1.0,0.0,2,0,3,1,3,7,3,1,5,1986.0,0,2.0,616.0,5,5,2,192,0,0,0,0,0,3,4,0,3257.0,19542.0,9906,42,1223376.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,184000
84.0,12615,1,1,3,3,0,2,6,7,1950,2001,0,14,15,0.0,3,4,1,4,1,0,0,477.0,6,0.0,725.0,1202.0,4,1,2158,0,0,2158,1.0,0.0,2,0,4,1,2,7,6,1,2,1950.0,3,2.0,576.0,5,5,2,0,29,39,0,0,0,3,2,0,3360.0,20160.0,12948,42,1123200.0,1,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,243000
97.0,10029,1,1,0,3,0,5,6,5,1988,1989,0,9,10,268.0,2,4,2,2,4,3,2,831.0,6,0.0,320.0,1151.0,4,1,1164,896,0,2060,0.0,1.0,2,1,4,1,3,8,6,1,5,1988.0,3,2.0,521.0,5,5,2,0,228,0,0,192,0,3,4,0,3211.0,19266.0,12360,48,1035748.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,211000
71.0,13650,1,1,3,3,0,0,5,5,1958,1958,0,8,8,0.0,2,2,1,4,4,3,0,57.0,1,441.0,554.0,1052.0,0,1,1252,668,0,1920,1.0,0.0,2,0,4,1,2,8,6,1,2,1958.0,3,2.0,451.0,5,5,2,0,0,0,0,0,0,3,4,0,2972.0,14860.0,9600,40,883058.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,172500
63.0,17423,1,1,0,3,0,2,9,5,2008,2009,0,12,13,748.0,0,4,2,0,4,3,2,1904.0,6,0.0,312.0,2216.0,0,1,2234,0,0,2234,1.0,0.0,2,0,1,1,0,9,6,1,2,2009.0,0,3.0,1166.0,5,5,2,0,60,0,0,0,0,3,4,0,4450.0,40050.0,20106,81,2341328.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,501837
60.0,8520,1,1,3,3,0,2,5,6,1923,2006,0,13,14,0.0,2,4,1,4,4,3,6,0.0,6,0.0,968.0,968.0,4,1,968,0,0,968,0.0,0.0,1,0,2,1,3,5,6,0,3,1935.0,3,2.0,480.0,1,5,0,0,0,184,0,0,0,3,4,0,1936.0,9680.0,4840,25,923040.0,1,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,100000
73.5,2117,1,1,3,3,0,5,6,5,2000,2000,0,8,8,456.0,2,4,2,2,4,3,2,436.0,6,0.0,320.0,756.0,0,1,769,756,0,1525,0.0,0.0,2,1,3,1,2,5,6,1,5,2000.0,3,2.0,440.0,5,5,2,0,0,0,0,0,0,3,4,0,2281.0,13686.0,9150,30,880000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,177000
54.0,7588,1,1,3,3,0,5,7,6,1920,1950,0,11,12,0.0,3,4,0,1,4,3,3,352.0,6,0.0,441.0,793.0,2,1,901,901,0,1802,0.0,0.0,1,1,4,1,3,9,6,1,2,1920.0,3,1.0,216.0,1,5,2,0,0,40,0,0,0,3,4,0,2595.0,18165.0,12614,63,414720.0,1,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,200100
60.0,9060,1,1,3,3,0,2,5,6,1957,2006,0,13,14,98.0,3,4,2,3,2,4,4,0.0,4,0.0,0.0,0.0,0,1,1340,0,0,1340,0.0,0.0,1,0,3,1,3,7,6,1,2,1957.0,2,1.0,252.0,5,5,2,116,0,0,180,0,0,3,2,0,1340.0,6700.0,6700,35,493164.0,1,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,120000
63.0,11426,1,1,3,3,0,0,7,5,2003,2003,0,12,13,0.0,3,4,2,2,4,3,6,0.0,6,0.0,1362.0,1362.0,0,1,1362,720,0,2082,0.0,0.0,2,1,3,1,2,6,4,0,3,2003.0,3,2.0,484.0,5,5,0,280,238,0,0,0,0,3,4,0,3444.0,24108.0,14574,42,969452.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,200000
92.0,7438,1,1,0,3,0,0,5,8,1908,1991,0,0,10,0.0,3,4,2,1,4,3,6,0.0,6,0.0,504.0,504.0,2,1,936,316,0,1252,0.0,0.0,1,0,3,1,3,5,6,0,3,1986.0,3,2.0,576.0,5,5,2,104,0,0,0,0,0,3,2,0,1756.0,8780.0,6260,25,1099008.0,1,83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,127000
90.0,22950,1,1,1,3,0,3,10,9,1892,1993,6,13,14,0.0,2,2,0,4,4,2,6,0.0,6,0.0,1107.0,1107.0,0,1,1518,1518,572,3608,0.0,0.0,2,1,4,1,0,12,6,2,5,1993.0,3,3.0,840.0,0,5,2,0,260,0,0,410,0,3,0,0,4143.0,41430.0,36080,120,1589280.0,1,101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,475000
73.0,9947,1,1,0,3,0,7,7,5,1990,1991,0,6,6,0.0,3,4,2,2,4,0,2,611.0,6,0.0,577.0,1188.0,0,1,1217,0,0,1217,1.0,0.0,2,0,3,1,2,6,6,0,3,1990.0,3,2.0,497.0,5,5,2,168,27,0,0,0,0,3,0,0,2405.0,16835.0,8519,42,989030.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,173000
60.0,10410,1,1,3,3,0,0,5,7,1916,1987,0,6,6,0.0,3,4,1,1,4,3,6,0.0,6,0.0,660.0,660.0,0,1,808,704,144,1656,0.0,0.0,2,1,3,1,3,8,3,0,3,1916.0,3,1.0,180.0,1,1,0,0,0,0,140,0,0,3,2,0,2172.0,10860.0,8280,40,344880.0,1,71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,135000
64.0,7018,1,1,3,0,0,6,5,5,1979,1979,0,9,10,275.0,3,4,1,2,4,0,2,1086.0,6,0.0,0.0,1086.0,4,1,1224,0,0,1224,2.0,0.0,0,2,2,2,3,6,6,2,5,1979.0,3,2.0,528.0,5,5,2,120,0,0,0,0,0,3,4,0,2310.0,11550.0,6120,30,1044912.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,153337
41.0,4923,1,1,3,3,0,2,8,5,2001,2002,0,5,5,0.0,2,4,2,0,4,0,2,1153.0,6,0.0,440.0,1593.0,0,1,1593,0,0,1593,1.0,0.0,1,1,0,1,0,5,6,1,2,2001.0,0,2.0,682.0,5,5,2,0,120,0,0,224,0,3,4,0,3186.0,25488.0,12744,40,1364682.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,286000
70.0,10570,1,1,3,0,1,5,8,8,1932,1994,0,3,3,0.0,2,4,1,2,1,3,5,297.0,6,0.0,556.0,853.0,4,1,1549,1178,0,2727,0.0,0.0,2,1,3,1,2,10,0,2,5,1932.0,3,2.0,440.0,5,5,2,0,74,0,0,0,0,3,4,0,3580.0,28640.0,21816,80,850080.0,1,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,315000
73.0,7472,1,1,0,3,0,5,7,9,1972,2004,0,6,6,138.0,3,4,1,4,4,3,0,626.0,6,0.0,99.0,725.0,2,1,725,754,0,1479,1.0,0.0,1,1,4,1,2,7,6,0,3,1972.0,0,2.0,484.0,5,5,2,0,32,0,0,0,0,3,4,0,2204.0,15428.0,10353,49,954448.0,1,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,184000
68.0,9017,1,1,0,3,0,2,7,5,1999,1999,0,12,13,0.0,2,4,2,2,4,0,2,560.0,6,0.0,871.0,1431.0,0,1,1431,0,0,1431,1.0,0.0,2,0,3,1,2,6,6,0,3,1999.0,0,2.0,666.0,5,5,2,0,35,0,0,0,0,3,4,0,2862.0,20034.0,10017,42,1331334.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,192000
24.0,2522,1,1,3,3,0,5,7,5,2004,2004,0,12,13,50.0,2,4,2,2,4,3,6,0.0,6,0.0,970.0,970.0,0,1,970,739,0,1709,0.0,0.0,2,0,3,1,2,7,0,0,3,2004.0,3,2.0,380.0,5,5,2,0,40,0,0,0,0,3,4,0,2679.0,18753.0,11963,49,761520.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,130000
60.0,7180,1,1,0,3,0,2,5,7,1972,1972,0,6,6,0.0,3,4,1,4,4,0,0,390.0,6,0.0,474.0,864.0,4,1,864,0,0,864,0.0,0.0,1,0,3,1,3,5,6,0,3,1989.0,3,1.0,352.0,5,5,2,0,0,0,0,0,0,3,4,0,1728.0,8640.0,4320,25,694144.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,127000
24.0,2280,1,1,3,3,0,5,6,6,1976,1976,0,9,2,0.0,3,4,1,2,4,3,0,566.0,6,0.0,289.0,855.0,4,1,855,601,0,1456,0.0,0.0,2,1,3,1,3,7,6,1,5,1976.0,3,2.0,440.0,5,5,2,87,0,0,0,0,0,3,4,0,2311.0,13866.0,8736,42,869440.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,148500
79.0,9416,1,1,3,3,0,2,7,5,2007,2007,0,5,5,205.0,0,4,2,0,4,3,2,1126.0,6,0.0,600.0,1726.0,0,1,1726,0,0,1726,1.0,0.0,2,0,3,1,0,8,6,1,2,2007.0,0,3.0,786.0,5,5,2,171,138,0,0,266,0,3,4,0,3452.0,24164.0,12082,56,1577502.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,311872
174.0,25419,1,1,3,3,0,5,8,4,1918,1990,0,11,12,0.0,2,2,2,4,4,3,2,1036.0,3,184.0,140.0,1360.0,2,1,1360,1360,392,3112,1.0,1.0,2,0,4,1,2,8,6,1,0,1918.0,3,2.0,795.0,5,5,2,0,16,552,0,0,512,0,0,0,4080.0,32640.0,24896,64,1524810.0,1,72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,235000
